imdb_rate,tomatoe_rate,imdb_votes_count,imdb_votes,popularity,movie_rate
7.1,7.0,402,7.1,1.0405879999999998,5.560147
6.8,8.7,208,6.7,0.929125,5.78228125
6.6,7.5,501,6.3,1.235478,5.4088695
6.7,8.0,239,6.1,0.82288,5.4057200000000005
7.2,4.6,203,6.7,0.386756,4.721689
6.5,5.0,637,5.9,1.1214870000000001,4.63037175
6.7,7.9,196,6.3,0.482368,5.345592
6.5,7.5,665,6.2,1.227417,5.35685425
7.6,9.3,48,7.2,0.051262,6.037815500000001
6.6,8.8,184,5.9,0.8219879999999999,5.530497
7.5,9.9,54,6.7,1.01535,6.278837500000001
7.0,6.5,302,6.5,0.640516,5.160129
7.1,9.5,47,6.8,0.066122,5.8665305
6.8,8.7,56,6.4,0.8380340000000001,5.6845085
7.6,9.4,14,6.8,0.030719,5.95767975
6.4,8.1,318,6.1,0.964707,5.3911767500000005
6.9,7.7,33,6.5,0.197542,5.3243855
6.9,4.8,462,6.8,1.085408,4.896352
6.9,8.8,176,6.4,0.560348,5.665087000000001
7.0,7.2,148,6.6,1.0630549999999999,5.46576375
6.2,3.5,2456,6.1,0.7605029999999999,4.14012575
6.2,6.1,131,5.7,0.602268,4.650567
6.2,4.9,859,6.1,2.2525049999999998,4.86312625
6.7,8.6,262,6.4,1.113113,5.703278249999999
6.8,9.9,13,6.7,0.307691,5.92692275
7.0,8.1,11,6.7,0.076214,5.4690535
5.9,6.9,266,6.5,0.785489,5.02137225
5.9,6.9,282,6.0,0.791148,4.897787
6.9,7.6,161,6.0,0.5366310000000001,5.25915775
6.9,7.6,59,6.3,0.359048,5.289762
6.1,8.3,257,6.1,0.835456,5.333864
6.6,8.5,94,6.9,0.526642,5.6316605
6.8,3.8,201,6.6,0.805517,4.501379249999999
6.4,6.3,19,4.5,0.422828,4.4057070000000005
6.4,7.9,41,5.8,0.383921,5.120980250000001
6.6,8.0,15,6.1,0.117202,5.2043004999999996
6.4,6.1,304,6.2,0.784571,4.871142750000001
6.7,7.6,60,6.4,0.284617,5.24615425
5.8,6.7,406,6.0,0.760193,4.81504825
6.4,1.8,52,6.8,0.400179,3.85004475
6.4,5.5,230,6.2,0.931643,4.757910750000001
7.0,9.2,121,5.5,0.485311,5.54632775
7.3,8.4,36,7.5,0.213957,5.85348925
6.8,7.5,21,6.2,0.373977,5.21849425
6.0,5.8,226,5.9,0.666908,4.591727
6.6,3.2,590,6.2,0.95865,4.2396625
6.5,8.6,39,6.3,0.170821,5.39270525
7.0,7.5,236,6.0,0.779837,5.31995925
7.0,7.5,12,6.4,0.42058500000000004,5.330146249999999
5.7,5.8,176,6.4,0.836515,4.684128749999999
6.1,8.3,89,5.9,0.335255,5.15881375
6.4,4.2,304,6.0,1.823058,4.6057645
5.9,8.0,73,6.0,0.44426499999999997,5.08606625
6.1,4.3,695,5.9,1.3882510000000001,4.422062749999999
6.5,5.2,83,6.1,0.324427,4.53110675
6.1,5.4,258,5.7,0.746989,4.4867472500000005
5.6,5.9,421,5.7,0.875432,4.518858000000001
6.1,6.7,114,5.7,0.5805859999999999,4.7701465
7.0,5.4,80,6.3,0.364652,4.766163
7.0,3.7,207,6.9,0.747577,4.58689425
5.9,5.6,18,6.1,0.200906,4.4502265
6.4,5.0,134,6.6,0.787327,4.69683175
6.7,4.5,196,6.3,1.0723559999999999,4.643089
6.0,7.6,58,5.9,0.20498899999999998,4.92624725
6.9,4.8,262,5.8,0.9060360000000001,4.601509
6.1,7.1,43,5.4,0.338543,4.734635750000001
6.5,2.3,283,6.3,1.2347,4.0836749999999995
5.8,1.7,672,5.6,1.830211,3.73255275
6.2,7.5,26,5.4,0.32771500000000003,4.856928750000001
6.1,5.0,135,6.1,0.5872729999999999,4.44681825
6.8,4.0,49,6.6,0.551708,4.487927
6.3,3.7,470,6.1,1.7894,4.4723500000000005
6.7,6.6,30,6.6,0.12730999999999998,5.0068275
6.9,3.7,24,7.0,0.164823,4.44120575
6.0,2.9,198,5.8,1.014049,3.92851225
6.4,3.9,65,6.3,0.572198,4.2930495
6.0,3.8,24,5.8,0.160125,3.94003125
5.8,6.2,228,5.5,1.211868,4.677967
6.0,2.4,115,6.6,0.6014510000000001,3.90036275
5.6,6.0,161,5.4,1.661789,4.66544725
5.3,4.0,64,5.5,0.8075899999999999,3.9018975
6.2,2.1,298,6.0,0.9992989999999999,3.8248247500000003
5.9,3.1,312,5.4,0.748854,3.7872135
6.1,3.5,47,6.0,0.6823560000000001,4.070589
5.7,3.5,23,4.2,0.24981799999999998,3.4124545
5.7,3.5,106,5.6,0.361782,3.7904455
6.0,2.0,100,5.7,0.747792,3.611948
6.2,8.7,12,6.4,0.023903,5.33097575
5.9,4.1,191,5.6,0.48398599999999997,4.0209965
6.5,6.7,49,6.1,0.293833,4.89845825
5.9,4.5,141,5.9,0.349034,4.1622585
5.6,3.2,481,5.3,2.93234,4.2580849999999995
5.7,2.5,476,5.8,0.9796549999999999,3.74491375
6.0,2.2,354,5.7,0.748763,3.66219075
5.8,6.6,35,4.9,0.171829,4.36795725
5.2,2.5,382,5.2,1.0542559999999999,3.488564
5.2,2.5,356,6.5,1.176922,3.8442304999999997
6.5,4.5,21,5.3,0.33303499999999997,4.15825875
4.7,3.7,45,6.9,0.33427399999999996,3.9085685000000003
5.9,1.9,185,5.8,0.732485,3.58312125
6.0,1.8,195,5.8,0.822759,3.60568975
6.2,2.7,15,6.2,0.630167,3.9325417500000004
5.5,2.2,216,5.3,1.190512,3.547628
5.7,1.2,107,5.7,0.336314,3.2340785000000003
5.1,0.5,631,5.5,1.2465950000000001,3.08664875
5.6,0.7,283,5.6,1.3635629999999999,3.3158907499999994
4.9,1.9,43,6.1,0.285321,3.29633025
6.0,1.4,171,5.6,1.111485,3.52787125
5.6,1.3,180,5.5,1.874759,3.56868975
4.8,1.9,302,5.4,1.1206209999999999,3.3051552500000003
5.1,0.5,501,5.1,0.989916,2.922479
5.6,3.0,141,5.2,0.696108,3.624027
6.2,1.9,12,6.6,0.140371,3.71009275
5.8,1.8,111,5.7,0.485296,3.446324
5.1,3.2,31,4.9,0.278997,3.3697492500000004
5.8,2.4,108,6.5,0.661618,3.8404045
5.4,2.5,83,5.4,0.615971,3.47899275
6.7,1.1,55,5.6,0.484734,3.4711834999999995
4.7,4.4,33,5.6,0.276694,3.7441734999999996
4.8,2.4,25,7.2,0.240785,3.66019625
5.4,0.8,231,5.0,0.6964060000000001,2.9741014999999997
5.8,2.2,63,5.7,0.221973,3.48049325
5.1,1.7,36,6.1,0.354271,3.31356775
4.7,5.2,43,4.8,0.6511979999999999,3.8377995
5.6,5.0,35,5.0,0.654046,4.0635115
5.4,1.6,190,5.4,0.9650639999999999,3.341266
5.2,4.5,26,5.0,0.515286,3.8038214999999997
4.9,2.0,18,4.8,0.5641,3.066025
4.4,0.2,174,5.0,0.367908,2.4919770000000003
4.8,2.4,30,4.5,0.46692100000000003,3.0417302499999996
5.4,1.5,25,5.1,0.593722,3.1484305
5.2,0.8,18,5.3,0.31424,2.90356
4.5,2.5,3935,8.0,6.326804,5.331701
4.5,0.4,20,5.4,0.415214,2.6788035000000003
8.0,9.2,8903,7.3,7.637767,8.03444175
8.0,9.2,121,4.6,0.539133,5.584783249999999
7.7,9.7,618,7.0,1.636256,6.5090639999999995
8.0,9.6,52,6.1,0.10215199999999999,5.950538
8.0,9.6,448,7.3,0.724527,6.406131749999999
7.8,8.5,1679,7.1,2.776061,6.544015249999999
8.0,9.8,301,7.8,1.3339290000000001,6.733482250000001
7.0,7.7,4485,6.5,4.12352,6.33088
6.9,8.0,5025,6.5,7.9592279999999995,7.3398069999999995
7.9,9.7,279,7.2,1.0582719999999999,6.464567999999999
7.9,9.7,63,6.7,0.42046999999999995,6.1801175
7.7,7.7,621,7.2,0.9251209999999999,5.8812802500000005
7.8,9.8,166,7.2,0.761779,6.39044475
7.0,7.3,4920,6.6,5.70486,6.651215
7.4,8.8,286,6.9,1.011829,6.02795725
7.9,9.4,187,7.5,0.9200940000000001,6.430023499999999
7.8,6.6,667,7.1,1.21726,5.679315
8.3,10.0,48,7.5,0.175217,6.49380425
7.3,8.4,582,6.9,1.482692,6.020673
7.9,8.4,112,7.4,0.625188,6.081297000000001
8.1,9.3,134,7.1,0.507078,6.2517695
7.2,8.6,336,6.5,1.003963,5.82599075
7.8,8.3,144,7.1,0.5887560000000001,5.947189
7.5,9.2,550,7.1,2.070019,6.467504749999999
7.8,9.1,288,7.7,0.9205139999999999,6.3801285000000005
7.8,9.1,11,6.4,0.330913,5.90772825
7.5,9.5,144,7.1,0.804711,6.226177750000001
7.8,9.2,70,6.9,0.326691,6.056672750000001
7.5,9.5,154,7.3,0.28884899999999997,6.14721225
7.3,9.0,202,6.7,0.561685,5.89042125
8.5,7.6,83,7.9,0.982341,6.24558525
7.5,8.0,216,6.7,1.1768100000000001,5.8442025
7.2,8.2,773,6.6,0.958518,5.7396295
6.7,8.0,751,6.5,2.7173990000000003,5.97934975
8.2,9.8,33,8.0,0.064029,6.51600725
7.3,8.1,280,7.0,0.475818,5.7189545
8.3,9.6,46,7.8,0.195167,6.47379175
7.2,7.6,460,7.0,0.9412020000000001,5.6853005
8.0,8.3,68,6.6,0.291077,5.79776925
7.3,9.2,104,7.1,0.8766360000000001,6.119159
7.6,9.7,45,7.0,0.392936,6.173233999999999
7.6,5.8,380,7.1,1.253496,5.438374
7.1,6.9,312,6.5,1.528427,5.50710675
7.3,8.3,1295,6.6,1.798132,5.999533
7.2,8.4,357,6.5,1.107358,5.801839500000001
7.1,7.9,149,6.8,0.473009,5.56825225
7.3,8.9,92,6.8,0.696675,5.92416875
7.8,2.2,521,7.1,0.992316,4.523079
7.1,9.3,72,6.2,0.421153,5.75528825
7.4,8.6,103,7.0,0.19117699999999999,5.79779425
8.1,7.8,64,7.2,0.22394699999999998,5.83098675
7.5,9.5,31,6.1,0.09068899999999999,5.797672250000001
7.7,8.9,42,6.9,0.31419899999999995,5.95354975
7.5,10.0,41,6.4,0.511529,6.1028822499999995
7.3,8.2,65,6.9,0.288071,5.672017749999999
6.9,8.0,269,7.0,0.589183,5.622295749999999
7.4,9.1,42,7.0,0.592041,6.0230102500000005
7.4,7.8,74,6.3,0.8072010000000001,5.57680025
6.8,7.7,159,6.6,0.515686,5.4039215
7.1,7.5,266,7.1,0.635352,5.583838
7.5,9.3,29,6.0,0.106218,5.7265545
7.3,6.9,13,5.9,0.24543800000000002,5.0863595
7.2,8.4,69,6.6,0.392776,5.648194
6.8,8.9,81,6.4,0.417224,5.629306000000001
7.1,8.6,307,6.7,0.380291,5.69507275
7.0,9.2,74,6.7,0.47743,5.844357499999999
7.8,10.0,12,4.4,0.327666,5.6319165
7.0,7.0,189,6.7,0.349927,5.26248175
6.5,7.6,474,6.1,0.933349,5.28333725
7.0,8.2,315,6.1,0.9935200000000001,5.573379999999999
7.3,9.6,19,6.6,0.39008899999999996,5.97252225
7.3,9.0,25,6.5,0.46988500000000005,5.8174712500000005
6.8,8.8,186,6.3,0.5293800000000001,5.6073450000000005
6.8,8.8,27,7.3,0.028541000000000004,5.732135250000001
6.8,7.7,80,6.7,0.42722,5.406804999999999
7.9,8.8,15,5.9,0.19026300000000002,5.697565750000001
7.7,10.0,11,7.4,0.080598,6.295149499999999
7.7,8.4,84,7.5,0.516461,6.02911525
8.2,8.0,37,7.1,0.531686,5.957921499999999
7.4,6.4,109,6.4,1.048838,5.312209500000001
7.7,9.6,22,7.1,0.392606,6.1981515
6.8,8.7,393,6.3,0.660405,5.61510125
7.2,8.5,48,6.6,0.25267399999999995,5.6381685
7.5,7.4,76,6.5,0.537976,5.484494
7.0,9.5,209,6.6,0.934716,6.008679000000001
7.4,8.6,98,7.5,0.230595,5.93264875
7.5,8.8,25,6.7,0.275559,5.81888975
7.1,8.1,42,6.8,0.5495939999999999,5.6373985
7.6,9.1,280,6.8,0.589983,6.02249575
7.6,9.1,13,5.5,0.396198,5.649049499999999
6.8,7.3,482,6.7,1.316881,5.52922025
7.2,5.7,129,6.5,0.816448,5.054112
7.2,8.0,47,6.6,0.360421,5.54010525
6.7,9.2,71,6.3,0.8027850000000001,5.75069625
7.3,9.6,29,7.2,0.335219,6.10880475
6.5,7.1,320,6.1,0.512957,5.05323925
6.5,7.1,21,6.0,0.10605099999999999,4.9265127500000006
7.3,10.0,24,6.6,0.248142,6.037035500000001
7.0,7.3,46,6.2,0.592379,5.27309475
7.1,8.6,33,6.9,0.11518800000000001,5.678797
7.1,7.5,75,6.7,0.534678,5.458669499999999
6.5,9.2,43,6.5,0.32090799999999997,5.630227
7.2,6.3,172,6.6,0.429492,5.132372999999999
6.7,8.5,127,6.1,0.5556909999999999,5.46392275
6.5,6.3,275,5.6,0.44144399999999995,4.710361
6.5,6.3,282,6.4,1.24642,5.111605
7.3,8.5,49,6.8,0.367854,5.741963500000001
7.3,10.0,13,5.6,0.393705,5.82342625
7.6,8.9,25,6.6,0.145707,5.811426750000001
6.9,8.0,84,6.5,0.8353360000000001,5.558834
6.4,8.7,72,5.9,0.31344,5.32836
6.1,7.9,664,6.1,1.9746720000000002,5.518668000000001
6.8,5.9,207,6.5,0.98174,5.0454349999999994
7.4,7.5,78,6.9,0.576401,5.59410025
7.2,5.2,191,7.4,0.600434,5.1001085
6.8,7.3,50,6.1,0.794667,5.24866675
6.7,8.0,113,5.2,0.177398,5.0193495
7.2,8.2,17,5.8,0.614293,5.45357325
7.3,8.6,13,4.5,0.080522,5.120130499999999
6.8,7.4,111,6.2,0.5769890000000001,5.244247250000001
6.4,6.7,695,6.1,1.049943,5.0624857500000005
6.4,6.7,15,6.6,0.21707600000000002,4.979269
6.7,7.6,41,6.6,0.29323899999999997,5.29830975
6.7,8.4,86,6.1,0.276845,5.36921125
6.7,8.3,46,6.3,0.564342,5.4660855
7.1,6.4,58,7.0,0.28269,5.1956725
7.5,6.2,33,6.7,0.400886,5.2002215
6.8,7.8,57,6.6,0.596755,5.44918875
7.4,8.7,24,6.4,0.569571,5.76739275
7.4,8.7,22,7.2,0.125881,5.856470249999999
6.6,8.0,269,6.4,0.874641,5.46866025
6.6,8.0,39,6.4,0.36394099999999996,5.34098525
7.0,7.7,114,6.6,0.690479,5.49761975
7.3,7.4,29,6.9,0.41718299999999997,5.504295750000001
6.6,6.8,74,6.2,0.606128,5.051532
6.6,10.0,52,6.2,0.10431199999999999,5.726077999999999
7.0,5.7,110,6.4,0.274362,4.8435905
6.6,7.7,77,6.1,0.150168,5.137542
7.4,9.4,31,7.5,0.162526,6.115631499999999
7.3,10.0,12,5.9,0.024345,5.80608625
7.1,5.7,197,6.9,1.82313,5.3807825000000005
6.7,4.3,384,6.2,0.920974,4.5302435
7.4,6.8,62,6.1,0.33164499999999997,5.15791125
6.7,5.4,220,6.4,1.117768,4.904442
6.9,7.6,40,6.5,0.357389,5.33934725
7.2,10.0,10,7.1,0.07823200000000001,6.094558
6.5,7.7,138,5.9,0.193681,5.073420250000001
7.3,8.4,12,7.4,0.300431,5.85010775
6.6,8.1,67,7.1,0.533428,5.5833569999999995
6.5,7.4,143,6.2,0.2596,5.0899
8.2,7.4,23,7.7,0.105045,5.85126125
7.2,10.0,10,6.4,0.000188,5.900047
6.7,7.1,257,6.4,1.22871,5.3571775
6.5,8.8,27,6.1,0.163711,5.3909277499999995
6.4,7.7,169,5.7,0.742412,5.135603000000001
7.1,10.0,19,6.9,0.042677,6.01066925
7.2,5.3,238,6.6,0.661609,4.940402249999999
7.1,8.1,20,5.9,0.271121,5.342780250000001
7.0,9.2,10,5.9,0.238873,5.584718250000001
7.0,9.2,16,6.0,0.16676400000000002,5.591691
6.8,4.7,439,7.1,0.9842559999999999,4.896064
6.8,6.7,202,6.3,0.44935699999999995,5.06233925
7.0,6.7,40,6.1,0.575,5.09375
7.1,8.8,15,5.7,0.31960500000000003,5.47990125
7.5,7.3,18,6.4,0.214344,5.353586
7.2,9.0,17,6.6,0.237352,5.7593380000000005
7.8,5.7,14,7.5,0.044913,5.26122825
7.1,8.5,27,6.6,0.232479,5.60811975
6.4,4.4,261,5.9,0.7878350000000001,4.371958750000001
7.9,9.9,12,7.1,0.011723,6.22793075
7.1,8.5,28,7.6,0.280412,5.870103
7.4,7.8,16,6.2,0.353759,5.43843975
6.7,8.7,21,6.7,0.29368,5.598419999999999
7.5,7.2,10,6.8,0.33467800000000003,5.4586695
7.1,7.1,16,6.6,0.130215,5.232553749999999
7.3,6.7,15,6.7,0.015668,5.178917
6.5,6.4,151,6.0,0.6015,4.875375
7.3,8.8,14,5.6,0.410654,5.5276635
7.0,8.3,17,6.0,0.128234,5.3570585
7.1,6.2,81,6.8,0.41825500000000004,5.12956375
6.5,8.2,31,6.1,0.14649700000000002,5.236624249999999
6.8,8.1,14,6.3,0.23389200000000002,5.358473
7.1,8.1,20,5.9,0.084715,5.29617875
7.2,8.1,17,6.5,0.513571,5.57839275
7.0,6.5,49,7.3,0.129104,5.232276000000001
7.4,9.2,14,6.1,0.133769,5.70844225
8.0,7.8,14,7.5,0.150002,5.8625005
6.3,5.4,161,5.9,1.222105,4.70552625
8.1,7.7,12,8.1,0.006642,5.9766604999999995
7.1,7.6,157,6.7,0.312975,5.42824375
6.5,8.1,31,6.2,0.12550899999999998,5.23137725
7.0,7.7,12,6.3,0.155584,5.288896
7.3,3.8,64,7.2,0.46111599999999997,4.690279
6.1,6.2,125,5.7,0.438396,4.609599
6.8,7.9,20,7.1,0.338084,5.534521
7.3,7.3,45,6.7,0.14196199999999998,5.3604905
7.9,6.3,1027,6.4,2.6233459999999997,5.8058365
7.0,9.4,24,6.5,0.224505,5.78112625
6.9,5.6,37,6.6,0.31095100000000003,4.85273775
7.2,8.7,20,6.7,0.014647,5.6536617499999995
6.7,8.8,34,6.1,0.309218,5.477304500000001
7.7,6.3,39,7.6,0.137772,5.434443
6.2,9.5,12,5.0,0.064322,5.1910805
6.9,7.9,14,7.2,0.102769,5.52569225
6.9,5.4,52,6.3,0.400459,4.750114750000001
6.9,5.4,31,7.5,0.357401,5.03935025
6.1,7.2,130,5.7,0.326352,4.831588
7.6,5.8,18,6.4,0.080161,4.970040249999999
6.5,3.3,11,5.9,0.30428499999999997,4.00107125
6.5,3.3,566,6.1,1.2858459999999998,4.2964614999999995
7.2,5.7,30,6.8,0.58623,5.0715575
6.5,8.9,18,6.1,0.433281,5.48332025
6.8,9.8,17,5.7,0.135074,5.6087685
6.8,9.8,33,4.8,0.13276400000000002,5.383191000000001
7.3,4.8,147,7.3,0.5718439999999999,4.992960999999999
7.5,6.8,36,6.4,0.29889899999999997,5.2497247499999995
6.2,7.2,37,5.6,0.47409300000000004,4.86852325
6.8,8.4,12,7.0,0.143573,5.58589325
6.7,5.7,133,6.5,0.44710600000000006,4.8367765
6.6,7.4,31,6.4,0.323363,5.18084075
6.8,8.8,33,6.6,0.210157,5.6025392499999995
6.9,7.3,38,6.3,0.255216,5.188804
7.0,7.4,14,6.3,0.40176799999999996,5.275442
7.1,9.2,23,5.2,0.12478399999999999,5.406196
6.2,2.8,499,5.9,1.0681260000000001,3.9920314999999995
6.1,6.4,204,6.0,0.472008,4.743002
6.8,3.7,54,6.5,0.441684,4.360421
7.1,7.6,48,6.4,0.18578699999999998,5.321446750000001
6.6,6.4,22,5.2,0.318024,4.629506000000001
6.6,6.4,48,6.2,0.521927,4.930481750000001
7.1,3.8,80,7.1,0.25035100000000005,4.56258775
5.8,8.5,54,5.9,0.653566,5.2133915
7.6,8.7,16,7.1,0.08672300000000001,5.8716807499999994
7.3,3.2,43,6.8,0.374486,4.4186215
6.5,8.2,16,7.3,0.26422399999999996,5.566056
7.0,6.2,13,6.3,0.507235,5.00180875
6.6,10.0,12,5.5,0.264925,5.591231250000001
7.1,6.7,23,5.4,0.265623,4.866405750000001
7.3,5.6,12,7.0,0.383831,5.07095775
6.8,6.4,85,6.4,0.284856,4.971214000000001
7.2,8.9,19,7.3,0.080336,5.870083999999999
6.2,7.5,27,5.6,0.179562,4.8698905
6.4,8.7,15,6.1,0.315196,5.378799
7.1,7.7,26,5.9,0.246129,5.236532250000001
7.0,8.8,12,5.1,0.063503,5.24087575
6.9,9.1,12,5.5,0.13660899999999998,5.40915225
7.3,7.3,11,4.9,0.128027,4.90700675
7.0,8.1,12,5.9,0.236771,5.30919275
6.6,8.6,26,5.4,0.069212,5.167303
6.6,8.6,32,6.5,0.402947,5.52573675
7.6,9.6,44,7.2,0.290174,6.1725435
6.3,7.3,29,6.1,0.121361,4.95534025
6.4,4.3,31,6.2,0.411826,4.3279565
6.4,5.9,56,5.9,0.518986,4.6797465
6.6,8.6,10,6.0,0.013174000000000002,5.3032935
6.6,8.6,17,6.1,0.047645,5.336911249999999
6.6,8.2,14,6.4,0.278748,5.369687
6.5,4.3,54,5.5,0.705828,4.251457
6.7,4.5,42,6.0,0.621992,4.4554979999999995
6.6,6.9,26,5.7,0.298661,4.8746652500000005
6.7,8.6,16,5.7,0.11445799999999999,5.2786145
6.2,10.0,10,7.1,0.270842,5.8927105
7.2,10.0,844,6.1,2.1183099999999997,6.3545775
7.2,10.0,641,6.9,2.2724860000000002,6.5931215
6.2,6.9,240,6.4,0.9844450000000001,5.12111125
6.3,8.0,28,5.4,0.349511,5.01237775
6.9,8.3,13,6.5,0.127474,5.456868500000001
6.4,2.9,192,6.0,1.08379,4.0959475
5.9,8.0,82,6.1,0.00062,5.000155
6.3,3.3,269,6.2,0.788144,4.147036
6.2,6.8,53,5.8,0.283507,4.77087675
7.2,8.6,20,6.5,0.235271,5.63381775
7.0,7.3,10,6.0,0.128661,5.10716525
6.4,3.8,466,6.3,1.5368899999999999,4.5092225
6.5,4.1,81,6.4,0.534397,4.38359925
6.5,6.3,117,6.0,0.290674,4.7726685
6.6,7.2,16,6.5,0.110266,5.102566499999999
6.6,8.5,12,6.1,0.26906599999999997,5.3672664999999995
6.6,7.3,37,6.5,0.09149199999999999,5.122872999999999
7.2,10.0,11,6.6,0.005853,5.95146325
6.2,4.2,120,5.7,0.628746,4.1821865
6.8,5.2,69,6.6,0.854834,4.8637085
6.3,6.7,38,6.3,0.248133,4.88703325
7.3,6.4,14,6.3,0.042066,5.0105165
6.5,5.5,28,5.7,0.208511,4.47712775
6.2,2.2,103,5.8,0.725013,3.73125325
6.2,6.4,112,6.5,0.39362600000000003,4.873406500000001
6.1,6.0,26,5.1,0.219032,4.3547579999999995
6.6,6.3,11,6.5,0.264432,4.9161079999999995
7.1,6.0,13,5.7,0.088781,4.7221952499999995
6.4,7.3,24,6.7,0.19528299999999998,5.14882075
5.9,7.6,54,5.8,0.455662,4.938915499999999
6.8,1.4,104,7.7,0.23224099999999998,4.033060249999999
7.0,8.4,11,6.5,0.0035039999999999997,5.4758759999999995
6.8,7.9,18,6.3,0.063581,5.26589525
7.0,5.9,63,6.7,0.34162,4.985405
6.9,8.6,26,6.6,0.17716600000000002,5.5692915
5.6,9.7,27,4.8,0.277844,5.094461000000001
7.3,8.5,21,6.5,0.40923000000000004,5.6773075
6.6,7.2,43,6.3,1.251681,5.337920250000001
7.4,3.0,53,7.2,0.11302999999999999,4.4282575
6.3,3.1,223,6.0,0.84809,4.062022499999999
6.6,7.9,15,6.2,0.134371,5.208592750000001
5.9,7.4,88,5.7,0.430708,4.857677
6.4,2.9,172,6.2,0.536017,4.00900425
6.0,6.1,28,5.5,0.149591,4.437397750000001
6.5,6.0,21,6.0,0.378621,4.71965525
6.3,5.3,68,5.1,0.772595,4.36814875
6.0,3.0,22,6.1,0.443525,3.8858812499999997
6.4,6.9,31,6.1,0.336426,4.9341064999999995
7.0,6.4,15,6.9,0.20683200000000002,5.126708
6.5,6.4,33,6.4,0.31449699999999997,4.90362425
6.5,6.1,78,6.1,0.698299,4.8495747499999995
6.3,5.8,19,6.3,0.198304,4.649576
6.6,3.8,40,6.2,0.255367,4.21384175
6.3,7.3,89,6.3,0.530366,5.1075915
7.0,2.5,234,6.3,0.5807760000000001,4.095194
6.3,2.9,25,5.6,0.438475,3.8096187500000003
5.9,3.8,451,5.4,0.8999440000000001,3.999986
5.9,6.9,31,5.7,0.175287,4.66882175
5.7,8.2,33,5.9,0.470124,5.067531
6.5,5.5,180,6.2,1.6557169999999999,4.96392925
6.8,10.0,16,6.5,0.20646799999999998,5.876617
5.9,2.1,289,5.9,1.496807,3.84920175
5.8,5.7,144,6.0,0.536552,4.509138
6.9,6.6,10,7.0,0.300784,5.200196
5.5,7.9,74,5.3,0.393642,4.7734105
6.7,5.6,37,6.4,0.22845900000000002,4.73211475
6.6,5.9,33,6.7,0.8757,5.018925
6.8,4.2,51,6.4,0.269283,4.417320750000001
6.8,4.8,31,6.4,0.168979,4.54224475
6.8,4.6,55,6.5,0.499069,4.599767249999999
6.1,2.8,134,6.2,0.6157600000000001,3.92894
5.8,7.9,59,5.3,0.321694,4.8304235
6.3,9.1,17,4.9,0.402405,5.175601250000001
6.9,5.7,12,5.7,0.271381,4.642845250000001
5.9,4.0,283,5.8,0.862841,4.140710250000001
6.3,5.3,24,5.6,0.170017,4.34250425
6.5,3.1,66,6.0,0.36373,3.9909325
5.8,4.3,225,5.2,2.216699,4.379174750000001
6.2,7.5,10,6.5,0.017625,5.0544062499999995
6.2,1.9,20,7.2,0.279762,3.8949405
6.0,2.6,152,5.4,0.642842,3.6607105
6.6,8.3,10,5.7,0.011798000000000001,5.1529495
6.5,7.9,17,6.5,0.030005,5.232501249999999
7.1,5.0,13,6.4,0.21620100000000003,4.67905025
6.8,8.0,207,6.5,0.340308,5.410077
6.8,6.9,13,6.1,0.28016599999999997,5.0200415000000005
6.4,2.8,695,6.1,1.6905720000000002,4.247643
6.5,5.5,29,5.7,0.561032,4.565258
6.9,3.3,678,6.3,3.1866790000000003,4.92166975
6.9,3.3,26,6.5,0.29180700000000004,4.24795175
6.7,9.2,29,6.4,0.258089,5.639522250000001
6.2,3.4,185,6.2,0.860381,4.16509525
7.2,6.7,10,6.1,0.095445,5.02386125
6.2,8.0,25,6.6,0.30247399999999997,5.2756185
5.8,8.8,35,5.5,0.38809899999999997,5.1220247500000005
6.3,5.4,19,5.3,0.139931,4.28498275
6.0,4.5,59,5.9,0.47729499999999997,4.21932375
6.3,5.0,86,5.8,0.273681,4.34342025
6.4,8.0,18,5.1,0.072612,4.893153
6.4,5.0,18,5.6,0.083339,4.27083475
6.0,7.5,35,4.8,0.38421,4.6710525
6.0,7.9,17,5.5,0.32324200000000003,4.9308105
6.9,3.0,46,6.7,0.606808,4.301702000000001
6.4,5.7,27,6.2,0.35843800000000003,4.6646095
6.6,4.8,18,6.1,0.139783,4.40994575
5.7,6.7,45,6.0,0.512422,4.7281055
6.2,5.4,86,5.8,0.676471,4.5191177499999995
6.1,6.7,21,5.3,0.238862,4.584715500000001
6.5,4.3,12,5.7,0.225194,4.1812985
6.1,6.3,37,5.8,0.118177,4.57954425
6.6,4.1,13,5.7,0.146033,4.136508249999999
6.9,6.4,15,6.9,0.144297,5.086074250000001
6.4,5.2,104,5.9,0.329164,4.457291
6.4,7.6,16,4.7,0.179072,4.719768000000001
6.2,3.7,116,5.6,1.037708,4.134427
6.6,5.5,11,5.9,0.175454,4.5438635
6.9,4.3,19,6.2,0.040535,4.360133749999999
6.6,2.7,28,5.1,0.41181599999999996,3.7029539999999996
6.1,7.7,17,5.7,0.14844200000000002,4.9121105
6.7,4.6,26,6.3,0.421521,4.505380249999999
6.0,6.9,14,4.7,0.11127000000000001,4.427817500000001
6.2,4.0,19,4.2,0.27114699999999997,3.6677867499999994
6.2,4.0,30,5.4,0.254085,3.9635212500000003
6.8,5.0,26,5.8,0.361861,4.490465250000001
6.2,3.7,20,5.7,0.17186700000000002,3.9429667500000005
6.8,5.8,20,6.3,0.330962,4.8077404999999995
